COUNTRY,YEAR,total_events,total_fatalities,avg_population_exposure,num_weeks_with_events,num_event_types,num_admin_regions,milex_constant_usd_m,milex_per_capita,milex_share_gdp,milex_current_usd_m,income_classification,country_id,iso_code,current_income_group,lending_category,total_events_lag1,total_events_lag2,total_fatalities_lag1,total_fatalities_lag2,milex_constant_usd_m_lag1,milex_constant_usd_m_lag2,milex_per_capita_lag1,milex_per_capita_lag2,milex_share_gdp_lag1,milex_share_gdp_lag2,total_events_pct_change,total_fatalities_pct_change,milex_constant_usd_m_pct_change,total_events_rolling3,total_fatalities_rolling3,fatalities_escalation,income_level_numeric
Israel,2016,211,15,45856.272108843536,51,6,6,20315.932377856003,2143.9447366636086,0.054174876874992624,17434.558598548465,H,4,ISR,High income,,3.0,,2.0,,19293.582767348063,,2063.8448397539005,,0.05422974424025949,,69.33333333333333,6.5,0.0529891012382695,107.0,8.5,1,4.0
Israel,2017,431,10,41894.030303030304,52,6,6,21182.393199458493,2335.5456637392017,0.05426827307120434,19357.002461070504,H,4,ISR,High income,,211.0,3.0,15.0,2.0,20315.932377856003,19293.582767348063,2143.9447366636086,2063.8448397539005,0.054174876874992624,0.05422974424025949,1.042654028436019,-0.33333333333333337,0.04264932593233661,215.0,9.0,0,4.0
Israel,2018,800,7,44961.666666666664,52,6,6,21444.696162441793,2358.9164342713316,0.05288197175588742,19899.819039512953,H,4,ISR,High income,,431.0,211.0,10.0,15.0,21182.393199458493,20315.932377856003,2335.5456637392017,2143.9447366636086,0.05426827307120434,0.054174876874992624,0.8561484918793503,-0.30000000000000004,0.012383065525854109,480.6666666666667,10.666666666666666,0,4.0
Israel,2019,833,11,45616.565217391304,52,6,6,21572.60779585163,2369.1584844758986,0.050721271911689264,20339.22558922559,H,4,ISR,High income,,800.0,431.0,7.0,10.0,21444.696162441793,21182.393199458493,2358.9164342713316,2335.5456637392017,0.05288197175588742,0.05426827307120434,0.04125000000000001,0.5714285714285714,0.005964721180515609,688.0,9.333333333333334,1,4.0
Israel,2020,1663,1,67627.08924485126,52,6,6,22472.533631152906,2499.0343376222063,0.052762640880940445,21816.56976744186,H,4,ISR,High income,,833.0,800.0,11.0,7.0,21572.60779585163,21444.696162441793,2369.1584844758986,2358.9164342713316,0.050721271911689264,0.05288197175588742,0.9963985594237694,-0.9090909090909091,0.04171613575037192,1098.6666666666667,6.333333333333333,0,4.0
Israel,2021,1657,25,62652.5203539823,52,6,7,23163.269393471895,2744.1916055498905,0.049349458892043015,24340.979541227527,H,4,ISR,High income,,1663.0,833.0,1.0,11.0,22472.533631152906,21572.60779585163,2499.0343376222063,2369.1584844758986,0.052762640880940445,0.050721271911689264,-0.0036079374624172766,24.0,0.030736888579463217,1384.3333333333333,12.333333333333334,1,4.0
Israel,2022,1083,31,51834.7694063927,53,6,7,22207.219622465684,2596.347706383654,0.04433012200579227,23406.07457304864,H,4,ISR,High income,,1657.0,1663.0,25.0,1.0,23163.269393471895,22472.533631152906,2744.1916055498905,2499.0343376222063,0.049349458892043015,0.052762640880940445,-0.34640917320458664,0.24,-0.04127438811706152,1467.6666666666667,19.0,1,4.0
Israel,2023,4304,1773,98051.38836477988,52,6,6,27498.52785685238,2991.8972752532236,0.053847997335162184,27498.52785685238,H,4,ISR,High income,,1083.0,1657.0,31.0,25.0,22207.219622465684,23163.269393471895,2596.347706383654,2744.1916055498905,0.04433012200579227,0.049349458892043015,2.9741458910433978,56.193548387096776,0.23826973049043043,2348.0,609.6666666666666,1,4.0
Israel,2024,5688,100,72957.58279845957,52,6,8,45267.12362408014,4988.768329686505,0.08776716689775306,46505.2983693376,H,4,ISR,High income,,4304.0,1083.0,1773.0,31.0,27498.52785685238,22207.219622465684,2991.8972752532236,2596.347706383654,0.053847997335162184,0.04433012200579227,0.3215613382899629,-0.9435984207557812,0.6461653460041494,3691.6666666666665,634.6666666666666,0,4.0
Israel,2025,2236,50,66664.92639138241,52,6,8,,,,,H,4,ISR,High income,,5688.0,4304.0,100.0,1773.0,45267.12362408014,27498.52785685238,4988.768329686505,2991.8972752532236,0.08776716689775306,0.053847997335162184,-0.6068917018284107,-0.5,0.0,4076.0,641.0,0,4.0
Israel,2026,661,15,54990.16279069767,10,6,7,,,,,H,4,ISR,High income,,2236.0,5688.0,50.0,100.0,,45267.12362408014,,4988.768329686505,,0.08776716689775306,-0.7043828264758497,-0.7,0.0,2861.6666666666665,55.0,0,4.0
Jordan,2016,113,66,45258.36842105263,37,6,11,2082.057782638292,178.94787820775787,0.044355063007049604,1769.4366197183099,UM,5,JOR,Lower middle income,IBRD,,,,,,,,,,,,,,113.0,66.0,0,3.0
Jordan,2017,134,34,40584.3417721519,32,6,12,2208.999742395969,191.57711702312642,0.04684353741496599,1939.718309859155,UM,5,JOR,Lower middle income,IBRD,113.0,,66.0,,2082.057782638292,,178.94787820775787,,0.044355063007049604,,0.18584070796460184,-0.48484848484848486,0.06096947011567644,123.5,50.0,0,3.0
Jordan,2018,795,20,40778.54700854701,52,6,12,2134.291927084856,189.2639674084725,0.04560090871171482,1957.7464788732395,LM,5,JOR,Lower middle income,IBRD,134.0,113.0,34.0,66.0,2208.999742395969,2082.057782638292,191.57711702312642,178.94787820775787,0.04684353741496599,0.044355063007049604,4.932835820895522,-0.4117647058823529,-0.033819748312909126,347.3333333333333,40.0,0,2.0
Jordan,2019,842,25,43247.95988538682,52,6,12,2198.6214995127407,192.05298894776845,0.04566237503216273,2032.1126760563382,UM,5,JOR,Lower middle income,IBRD,795.0,134.0,20.0,34.0,2134.291927084856,2208.999742395969,189.2639674084725,191.57711702312642,0.04560090871171482,0.04684353741496599,0.0591194968553459,0.25,0.03014094351926344,590.3333333333334,26.333333333333332,1,3.0
